Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Rating_Label,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Orginal_Title,Orginal Title
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-15,LovePandas,2,1-2-3-star,"Bought on July 2, 2021","I've had this product for a while and after replacing the ink (without a subscription, bc I do not use it enough to justify it)  it worked OK. I only used it 4 to 5 times to print return slips. I'm not sure when it stopped working bc I haven't needed to print in a while but 3 days ago I tried and the printer is unavailable.  After going through the whole list of fixes,  I'm left with a giant paper weight. So it lasted a while technically but considering how very little I used it, this was such a colossal waste.  Save your money. 2 stars only for the little time i did get",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-12,Jeff S,2,1-2-3-star,Ink print ribbons die quickly and can't be fixed,I've had two of these printers and they both stop printing in dark ink even after installing a new cartridge and the test sheet still comes out dark I can't figure out the issue.It's some odd issue with a ribbon or part of the cartridge housing but it's extremely annoying even for an affordable new printer it should last longer than a cartridge or two.,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-12,Sue H,2,1-2-3-star,WiFi connectivity was my main issue,"I liked the easy setup and look of the printer. Ink cartridges were easy to load. I didn’t like the fact that it didn’t have a display ( I thought it did based on pic, so my bad for not reading more) and I had to print a page each time I wanted to view info about the printer. BUT, the main issue I had was connecting to my WiFi. I have no problem with any other devices and my office is right next to where my router is. After the initial set up, I thought I was good. Nope, the WiFi disconnected after I printed a document. Then I tried everything to reconnect, and finally had to unplug it to get it to reconnect. Very frustrating. After going through this several times, I gave up. It sure would’ve helped if they had a customer service phone line, but nope, those days seem to be gone. All chat bot and online help. So I sent it back. End of Story. ☹️",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-07,Deb,2,1-2-3-star,Not even worth the price,It’s an inexpensive printer but it’s not worth even that much. It jams if you attempt to print more than one page per project.,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-07,Cat,2,1-2-3-star,"It was just ""okay""..while it worked","I honestly loved the image quality I would get from this printer since I use mine to print sticker images and images for pinback buttons, but man does this thing have printing issues. I felt like I was constantly trying to get it to connect to my phone or computer and it just became exhausting. It has a 2 year warranty through HP and mine ended in April. It's September and I got the lights of doom. E6 flashing. HP support was super helpful trying to get things back up and running but it was literally wasted time. My printer is done for. The cause? No idea. I just turned it on one day after having it powered off and there it went. Not pleased honestly. Do better HP.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-02,Laura Chavez,2,1-2-3-star,"I wish it still worked, as intended","I had such high hopes for this printer. I was gifted a Cricut machine and I wanted to make my own stickers and this printer seemed right for the job. In the beginning it worked really great. Printed well and was easy to set up. Then it ran out of ink so I got some more ink through a subscription service that HP offers, my first mistake. I got busy with work and wasn’t printing as much so I canceled the subscription. Upon cancellation I got an email saying that my printer would stop printing after a specific date because the printer needed an active subscription in order to print and that my cartridges would not work. Ok. Fine. I reactivated the subscription but now my printer won’t connect to our WiFi no matter what troubleshooting we do. So we have to use an old usb cord and connect it to the computer we want to print from.TLDR: won’t connect to WiFi anymore, subscription cartridges will not work if you pause or cancel subscription. I can’t print without a usb cord 😃",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-31,neil smith,2,1-2-3-star,Complicated,"Probably the worst product I've used from hp. Set up is complicated, took forever to get it connected to wifi, instead of actual instructions you have to learn color codes, as it uses color changing light to tell you what it's doing.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-29,Stephanie,2,1-2-3-star,I’m not so sure about this one,"Half the time I try to print a picture out, it print 1/2 the page or even just a 1/4 and then stops. The rest of the page is blank. It’s very random",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-28,Mardou Fox,2,1-2-3-star,Works when it wants to,"I bought this printer because my old printer refused to work when I moved to a new location.  This one was supposed to be easy to set up.  Far from it. It took forever to get the setup done using the app, and it's always a toss up as to whether it will print or not.  It won't work with my laptop (also hp) so I can only print from my phone; and the available troubleshooting was useless.  It also spits out print jobs from days ago when I least expect it, usually only one or two pages.  Waste of money.  I am giving it two stars because I assume some of the problem is with me not knowing what I'm doing.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-26,Jo Ballantyne,2,1-2-3-star,"It ia not an HP--It's made by Epson, which used to be good in the 80's but is not good today","Piece of crap made by Epson, which has the worst record for many years.  It ordered an HP and it says it's an HP but when you look closely it is not.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-11,Bob C.,3,1-2-3-star,"Printer works fine, the networking app not so fine","I gave up in frustration trying to hook the printer up to my Wifi using the HP app that's confusing and didn't work, so I bought a standard USB printer cable(one didn't come with the printer, for shame HP), hooked the printer up to my Windows PC, printed a test page(it was beautiful), and all is well in printer land. Maybe at some point in the future I'll try the Wifi app again, but perhaps not.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-06,Sandra Rae Hale,3,1-2-3-star,Do not like that you have to add an app to your phone to use it.,Works great but do not like having to use an app on the phone. You should be able to use it from the machine itself. I would not have purchased this one if I had known.,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-03,Shay T,3,1-2-3-star,Don’t sign up for the ink!,Rip off,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-23,Tom,3,1-2-3-star,Scanner is slow,Printer capabilities are fine. It’s just a scanner is very slow and has a hard time hooking to your computer even with manufacturing help spend your money on a better quality printer.,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-20,Amazon Customer,3,1-2-3-star,Pain in the neck,"Every time I send a simple print command for even one page, there’s a problem of one sort or another. The plug-in cord comes off very easily and won’t stay in. Nothing  but frustration with this printer. Now I have to replace it but not with HP. They are all hype and very little service.",,,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-06,Joanne McCabe,3,1-2-3-star,Works well,Reasonable price;  it is more difficult than it should be to set up and the ink cartridges are too expensive but it does work well once you get it set up.,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-07-27,Kelly,3,1-2-3-star,Defective cartridges,"The cartridges that were sent with my printer were defective . When I contacted HP the rep kept sending me panned messages back that had nothing to do with my issue. The error message was that the cartridges were defective and I kept telling the rep that. The rep would take a long time to get back to me, until they stopped altogether. I decided that I no longer wanted this printer and sent it back.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-07-22,Stephen Davis,3,1-2-3-star,WI-FI connection sucks,WI-FI will not stay connected good luck with tech support.,,,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-07-20,Lee,3,1-2-3-star,Very slow printer,"Easy set up, however, this is a veerrryyy slow printer.  Okay for occasional printing, however, if you have a home office or do a great deal of printing I would not recommend this unit.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-07-09,Tina P.,3,1-2-3-star,Slow printer,"Very slow to print. Uses lots of ink. Was harder than my previous HP to connect to my router. Disconnects from phone during printing at times. At times will double print things.. luckily I don’t print a lot. If I did, I’d of returned this & bought a laser printer. Much more efficient, faster & doesn’t waste ink or use a lot of it.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-14,Amazon Customer,4,4-5-star,Works well once set up,Easy set up for Tech savvy individuals,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-09-05,Diana,4,4-5-star,Wireless connection issues and/or college student? PLEASE READ!!!,"PROBLEM SOLVED! For anyone trying to set up this HP Envy 6055e wireless printer at college or where a router is not accessible, I’m writing this review in hopes of saving you time and frustration (at least this is what worked for us). My daughter and I were trying to set up her new printer at college using the enclosed instructions. As directed, she unpacked the printer and plugged it in. She’ll be accessing the printer from her iPhone and MacBook, so she downloaded the HP Smart App on both devices. Using the Smart App on her phone, we received a message that setup should be completed on her laptop first. During this process and after repeated error messages saying the wi-fi password was incorrect (even though it was NOT), we decided to try another method. I learned from her university’s tech page that personal printers are allowed, but must be connected through a direct connection between her printer and her device(s). In other words, her printer cannot connect to the university wi-fi, but should communicate with her devices via “HP Wi-Fi Direct”. Realizing that we needed the printer’s Wi-Fi Direct Name and Password we had to figure out how to retrieve it, since printer setup had not been completed. We decided to re-start the setup process (if I remember correctly) – we powered off the printer and unplugged it for a minute, then plugged it back in and turned it on. We loaded a small amount of paper and inserted the ink cartridges. I’m unable to post the external link, but we searched HP support for HP Envy 6055e Wi-Fi Direct setup. Using the step-by-step instructions, we were able to use the “Information” button on the printer to print out the necessary Wi-Fi Direct Name and Password, TURN ON Wi-Fi Direct and proceed with setup.After several frustrating hours my daughter was finally able to complete setup on both devices and print successfully. The most important thing to note – whether printing from a phone or laptop –  “if you want to print web content, such as an email or cloud-based document, open the item before proceeding.” To sum up, use your regular wi-fi connection to open your document, then use your device’s wi-fi network menu to select your printer (starting with DIRECT and your printer model) and proceed to print.The process sounds complicated, but is fairly straightforward when following the HP Wi-Fi Direct Setup.Although we had hoped the printer would be more user-friendly, we were ultimately satisfied to find a way for her to use it on campus.FYI - During setup we chose NOT to enroll in HP+ or HP Instant InkGood Luck!",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-26,Scrantonpa,4,4-5-star,Easy set up,Works like a dream compared to my older printer.,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-25,Howellfreelance,4,4-5-star,Color is not great,"Pics were blurry, black is great.  Don’t buy for color.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-25,Prachuab Kwanyuen,4,4-5-star,Expensive Ink cartridges,"The unit is inexpensive and nice, but ink cartridges are expensive.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-21,evan wirth,4,4-5-star,It works,"It does everything I need it to, however it is probably the slowest printer I've ever used...ever",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-08-19,glojo,4,4-5-star,It's OK,Our printer died.  I am used to printer that do alot more than this little one.  It's ok if you need a page or two.  This just doesn't make sense on some of the features.  I sure do like HP printers better than the last brand I had.,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-07-27,Jeanne H.,4,4-5-star,Haven’t used,It is difficult to give reviews when items haven’t been used I purchased this for my grandchildren because my HP envy is years old and works great,,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-07-23,Leah M.  Camara,4,4-5-star,HP6000e good but not as good as HP 7640,"This HP 6000e printer replaces my hp 7640 that I’ve had since 2017. The new 6000 is OK but I prefer the 7640 that unfortunately is not compatible with a fiber optic network I upgraded to. The most annoying and ridiculous item with this printer is that the power switch is in the back of the printer. I guess HP developers aimed to keep the front of printer clean with no operational screen or buttons on front. I dislike this intensely. It’s a pain to have to turn this printer around every time I want to turn it on & off. This HP also connected easily from my IMAC desktop BUT not from my iPHONE 14promax. My phone still cannot find this printer. A problem for later. This printer has a light under the top of the paper output area that changes color to tell you the stage the  printer is in, I.e., solid blue printer on & connected. There’s a solid color & a blinking color that denotes OK or not. But I have to look back at the manual to figure out what the color other than blue means. I connected the printer last night.  HP changed all this, I guess, to have it look new and better. Sometimes it’s better not to fix what isn’t broken. Yes, I would recommend this printer and I would rate this printer a 4.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
HP ENVY 6055e,No,Vasari Base,ENVY,Amazon,Canon Pixma TS6420a,2024-06-22,K Owens,4,4-5-star,I like it but..,"It took a while to set up. I like the printer but it takes almost 2 minutes to print one page, not using color, just a receipt for payment of one of my bills so it’s just black ink being used. I’ll be contacting support to see what the issue could be. If this is normal I might return it.",,Verified Purchase,,Model name: New,0,,,,,https://www.amazon.com/product-reviews/B08XYRVSRT/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-18,UK,,
