Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Rating_Label,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Orginal_Title,Orginal Title
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-10-09,,5,4-5-star,HP ENVY 6055e,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=5,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-10-09,,5,4-5-star,HP ENVY 6055e,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-09-10,,5,4-5-star,HP 6055e refurbished,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-10-03,,1,1-2-3-star,Do NOT buy,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-10-06,,3,1-2-3-star,Great price but not worth it.,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-04-03,,5,4-5-star,HP ink program a Winner,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-07-28,,2,1-2-3-star,Walmart Review in July,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-04-26,,3,1-2-3-star,Somewhat Disappointed,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-05-04,,1,1-2-3-star,I thought I was buying NIB %26 got a USED IN BOX,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-04-22,,5,4-5-star,HP lasts,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-05-07,,5,4-5-star,HP ENVY 6052e,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=6,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-04-22,,4,4-5-star,Wireless or Wired,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-10-28,,4,4-5-star,Decent Home printer,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-09-14,,5,4-5-star,Print from anywhere in the home,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-06-12,,5,4-5-star,printer,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-01-22,,5,4-5-star,Printer upgrade,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2021-09-13,,5,4-5-star,Great features,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-02-29,,5,4-5-star,Spicy,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2022-05-12,,5,4-5-star,I did it myself!,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-12-12,,5,4-5-star,Working Great!,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-05-01,,5,4-5-star,Buying a Refurbished Printer,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=7,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-02-20,,4,4-5-star,,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-03-03,,5,4-5-star,"Great product, caution when allowing others to set",,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2021-07-24,,5,4-5-star,Excellent home printer,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2022-03-20,,4,4-5-star,"Good , Economical Printer",,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-05-01,,5,4-5-star,Buying a Refurbished Printer,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2021-08-12,,5,4-5-star,Love being able to print from my phone or tablet!,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2021-05-12,,5,4-5-star,Easy to use,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-09-06,,4,4-5-star,Fast n Easy,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2021-05-29,,4,4-5-star,Fast clear printing.,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-12-15,,4,4-5-star,once i repaired the printer it works great,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=8,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2021-07-24,,5,4-5-star,Excellent home printer,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2022-03-20,,4,4-5-star,"Good , Economical Printer",,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2021-05-12,,5,4-5-star,Easy to use,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2021-08-11,,5,4-5-star,Great printer.,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-12-03,,5,4-5-star,Very Satisfied,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-12-15,,4,4-5-star,once i repaired the printer it works great,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-01-15,,5,4-5-star,Great buy,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-09-04,,2,1-2-3-star,Extremely difficult to download printer to computer and WiFi,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-09-28,,1,1-2-3-star,,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-11-28,,5,4-5-star,So far so good,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=9,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-09-28,,1,1-2-3-star,,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-11-28,,5,4-5-star,So far so good,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-11-20,,1,1-2-3-star,I wish I tried it,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2023-09-26,,4,4-5-star,Nice printer,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-08-08,,5,4-5-star,,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-07-13,,1,1-2-3-star,Does not have a FAX option,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-07-10,,5,4-5-star,Great printer for the price!,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-09-07,,5,4-5-star,,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-04-21,,5,4-5-star,Love this printer 🖨,,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
HP ENVY 6052e,No,Vasari Base (Walmart),ENVY,Walmart,Epson - XP-4205,2024-04-16,,5,4-5-star,"Good printer, good purchase",,,,,,0,,,,,https://www.walmart.com/reviews/product/435156039?sort=submission-desc&filter=3&page=10,2024-09-18,US,,
