Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Rating_Label,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Orginal_Title,Orginal Title
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-05-24,Susan,1,1-2-3-star,Does not connect.,"Every time I go to print, it won't print. So frustrating.",,,,,1,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=7,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-08-22,Aroma5,1,1-2-3-star,Dont but!,Hard to connect to macbook air. Flimsy outlet plug. And it doesnt print automaty on both sides of a paper no option given. Not wortg it got a deal on this but otherwise dont buy! And best buy only gives you 14day returns. Both get a one star!,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=3,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-07-15,George,1,1-2-3-star,Don’t buy it,Piece of trash/ I downloaded the HP smart app and unable to connect the printer to my Mac/ help and support don’t work/ don’t waste your money or time.,,,,,5,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=1,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-07-25,TeresaR,1,1-2-3-star,Don’t buy this modle,Worked great for 2 days now everyday it takes a call to HP and an hour to get it working then the next day it won’t work again,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=1,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-08-10,BestBuyCustomer,5,4-5-star,Easy Option,Very convenient to have a printer at home for occasional needs.  This inexpensive option works well.,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-14,SatisfiedCustomer,5,4-5-star,Easy and reliable,Printer was so easy to install and works fine for my needs!,,,,,1,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=4,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-08-09,MercuryMan,5,4-5-star,Easy set up.,"I bought a nearly identical model for my house in Florida. My old HP printer went on the fritz in my Ohio house and I wanted another printer like I just bought in Florida. As a retiree, my printer needs are minimal. A printer like this fills the bill. Easy to set up - it was running in no time at all.",,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=1,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-05-30,Edwin,5,4-5-star,Excelent,"Good service and good products, grate prices. Exelent locations",,,,,1,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=5,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-08-23,FJN2,5,4-5-star,Excellent personal printer/scanner,Easy setup.  Works Perfectly.  I needed this for personal business .  Nice job with envelopes and scanning feature.,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-07-29,MoyB,5,4-5-star,GREAT PEODUCT,"Great product, extremely lightweight and easy to use!!

HIGHLY recommend!",,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-13,Meme,1,1-2-3-star,Garbage,HP is garbage at best. Get something else instead of this.,,,,,1,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=7,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-07-12,AndreaK,4,4-5-star,"Good Printer, Poor Return Policy","The printer is good. Too small for what I need. Also make sure you realize how long you have to return item, if you so choose to. I missed the return date by 2 days and now I have to see if the store will accept it, if not Im stuck with it!!! The return time was ONLY 15 DAYS!!!!!!! Crazy!! It's been packed and ready to return, just never made it to store and then I saw the return time was only 15 days! Needless to say I wont be buying anything from BestBuy with 15 day return policy!",,,,,1,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-08-30,Boxdanvers11,5,4-5-star,Good Value,Very easy to use and no issues with the printing works great,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-01,uicc676,5,4-5-star,Good Value for the Price; Slow Print Speed,"This is an all-in-one wireless inkjet printer that requires Wi-Fi with internet access to setup and operate.  The printer comes with setup ink cartridges (presumably that means very low capacity) and a power cord. The printer has copy, scan, and print functions.

Setup is fairly easy, download the HP Smart app and it guides you through the setup. There are two options offered during setup: the HP Smart Plus program, and HP Instant Ink program.  Smart Plus gives you access to mobile printing and faxing, and HP Instant Ink sends you replacement ink cartridges as needed for a monthly fee.  The default ink program is 50 pages a month for $4.99/monthly, but you can change it to 10 pages per month for a $1.49/monthly. I recommend signing up for both programs but read the fine print.  If you cancel the Instant Ink, HP will disable your instant ink cartridges and you have to send them back and buy regular priced replacements. Note: for the Smart Plus app to work for mobile printing or faxing, you have to give the app phone permission.  It didn't do that automatically for me, I had to figure out why it wasn't working.

The print/copy/scan quality of this printer is good, but the print speed is slow.  It says on the box 7.5 black pages per minute and 5.5 color ppm.  I timed a 2-page black text document, and it took 19 seconds to complete. I timed that same document on another inkjet printer I have, and it took 9 seconds.  So, this HP printer is 50% slower.

The build quality of the printer is fairly typical - heavy gauge plastic, it weighs in at about 8.25 pounds.

Overall, this all-in-one printer is a pretty good value at its price point. There are some pros and some cons and something to take into account:

Pros:  Good print quality; remote printing/faxing; convenience - HPs Instant Ink program.

Cons: Slow print speed; requires HP ink cartridges (no budget brand will work).

Take into account: This printer is designed to be wireless only, you will lose some functionality if connected via USB cable.",Badge: Tech Insider Network Member,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=5,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-03,Duluthian,4,4-5-star,Good basic printer/scanner,"The HP DeskJet 2855e is a good, inexpensive printer/scanner for basic home use. Although you certainly could use it in a small office setting, I think it is better suited for occasional home use. Set up is simple once you download the needed app. No big surprises. Build quality matches the price point. It’s fine but feels a bit flimsy. But once you get it set up that really shouldn’t be an issue. Printed text is good. Crisp and clear. As for printing photos, it certainly can do it. But the limited number of ink tanks doesn’t give the photos the best quality. However, good enough for occasional photos. Three months of free ink is included thru the subscription that is available. I like the idea of a subscription service to keep you up to date with enough ink. But I don’t think most who will be looking at this model will be using it enough to need the subscription service. As for scanning, it does a decent job with 1200x1200 resolution. More than good enough for scanning notes, bills, receipts or other paperwork you may need to scan. Overall, if you just need a good basic home printer/scanner for occasional use it should do you just fine.",Badge: Tech Insider Network Member,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=5,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-10,Indiaj0nes,5,4-5-star,Good budget printer,"Summary 
-------
Perfect companion for zoom calls when you are working from home. Sometimes when you are using headphones like the airpods or any other true wireless headphones, these are really geared towards music rather than phone calls. The other party can always hear background noise and also the volume is not that clear. its always better to use dedicated headphones for calls. If you work from home or are hybrid, and you dont want to be stuck to the desk on a wired headphone, this is it.

Pros
----
1. Excellent noise cancelling 
2. super range, i can walk around with this while connected to the phone or laptop
3. wife range Bluetooth
4. long battery life and standby

Cons
----
1. which they could make the Jabra elite headphones sound like this


Details
--------

I charged this fully before use. Its easy pairing for the laptop or the phone.  The call quality is excellent, and it is a super good range. I can be connected to a computer at 2nd level and still walk over to 1st level and be well connected.

The rated battery is 14 hours and standby is 17 days. I think the battery will last close to 12-13 hours. Overall i think for office calls, it is a good buy",Badge: Tech Insider Network Member,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=6,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-14,JordanC,5,4-5-star,Good for office work.,"It works very well, and easy to use. I like it, it's very easy to connect the wifi.",,,,,1,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=3,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-08-10,SeattleDDC,5,4-5-star,Good prodyct,When I used it it was splendid and I was good to use it,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-07-19,LorenaC,5,4-5-star,Great,It works great and for the price was reasonable. Was easy to setup,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-07,SherryB,4,4-5-star,Great,Printer is user friendly. Great Quality I have a 2700 I love this edition a must have.,,,,,1,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=4,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-04,James K,5,4-5-star,Great Little Scanner/Inkjet w/3Months Instant Ink,"First impressions - when opening the box, I was greeted with a well packed printer from HP. I have included a few pictures for reference 
of what is included in the box. There is a color cartridge, a black cartridge and warranty and quick setup literature. A long power cord
is included for power which is much appreciated. 

After removing the shipping tape, some peel off plastic covers and checking the setup guide - I plugged the printer in and 
installed the ink cartridges.  

Easy Setup - The software and driver package can be downloaded from HP which will walk you through setting up the wifi on the 
printer ( it broadcasts a generic network of it's own for setup ). The software will prompt you to connect to the printer's 
wifi for initial configuration, then attach it to the wireless network of your choice.

Hard Setup - For the I.T. Inclined, you can optionally connect the printer's setup network, substitute .1 at the end of the IP
Address you receive and put that in a web browser to access the web server setup based configuration. That also allows you to 
set a wireless network, turn on and off various printing protocols and enable or disable web based scanning. I went with this 
route to see if it was possible and was pleasantly suprised at the web interface and options. 

Overall Use - Once setup, I noted that the printer has various printing protocols enabled to allow it to be found by windows,
mac and android devices. I had no issue on windows, mac or on an Apple phone using airprint. It all worked seamlessly.

Color - It prints basic color quickly. I sent a few photos along at highest photo quality and the results
were out in under 60 seconds each. Notably these are prints that ""choke"" our megatank inkjet and take up to two
minutes each on another printer. Text and text with graphics process and print without any noticable delay. 

Scanning - Easy to use and adjust resolution and what formats to save output in. The printer also has a color 
and B&W Copy button. This is always more useful than I think it will be and saves a lot of time to make a quick
copy of something without involving a computer !

Onboard Display -  The onboard screen provides minimal info on printer status other than wifi state and a counter.

What I love-
- Supported Formats - Letter; legal; 4 x 6 in; 5 x 7 in; 8 x 10 in; No. 10 envelopes
- I was able to print from every device we own.
- 60 Sheet capacity which is generous enough for occasional printing. 

Could be improved - 
- The price of genuine ink tanks",Badge: Tech Insider Network Member,,,,3,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=1,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-30,CathyT,5,4-5-star,Great Printer,So far it is the best printer that I have purchased.  Quick to print and does a great job.  Even though it doesn't print on both sides. I would purchase it again.,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=4,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-07-06,Allie,5,4-5-star,Great Printer,This printer is perfect for printing small jobs. Super easy to set up and I love being able to print through Wi-Fi from my phone or anywhere I am. I would highly recommend this to anyone looking for something to help out with light jobs.,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=4,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-03,stanmed,4,4-5-star,Great Printer for any Basic Print Jobs.,"I picked up HP DeskJet Wireless All-In-One Inkjet Printer (model #2855e) and have been pretty pleased with it. This is a very affordable solution for home use, for printing occasional documents and statements. It will be also used for home schooling needs, as our two kids always have worksheets to do and research papers to be printed out. This printer looks very basic, however it is pretty speedy and has features that you can always rely on like making copies and scanning documents. 
I like the Bonus feature that this printer is supplied with - 3 Free Months of ink and if you decide to sign up for HP printing subscription, I would highly recommend it as it will save you lots of money on buying ink. It is pretty easy to enroll and the plans start at very affordable rates. I have been using it for over 3 years now and I do not have any regrets or complains, my ink is shipped to me as soon as my printer gets low on it and I do not have to run to the store and spend $50 for a black ink cartridge.

If it is your first time setting it up, you will be pleasantly surprised, - HP has perfected the setup process. All you need is download HP Smart app and it will walk you step by step, get your HP Printer online and ready to go. 
Printing quality has been pretty good, I have not experienced any streaks and colors are vibrant and text looks crisp. One hint - the better your paper quality is the better your printed materials will look. 
I have not tried printing any pictures as I have another dedicated HP that does it well, but I would think it should do just fine. 
The printer is light weight too, so it is pretty easy to move it from room to room. 
All in all, it is a pretty basic printer which does printing well and the price is right too.",Badge: Tech Insider Network Member,,,,1,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=5,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-04,MoniMouse,4,4-5-star,Great all in one printer for home or school.,"This HP DeskJet 2855e Wireless Printer, Scanner and Copier is a great piece of equipment to have for home or school. It copies and prints in black and white, or in color. The scanner is a flatbed scanner that scans a clear and accurate image of text, photos, business cards, and more. The printer takes two HP ink cartridges, one black, and one color. 

Setting it up: Setup was very easy, and took no longer than 5 minutes. I downloaded the HP application as per the setup guide, and followed all the steps. I didn’t even have to use a computer to do setup. I used my smartphone. It also seamlessly connected to my home WiFi. 

Ease of use: One of the greatest things about this device, is that it is simple to use. There are no complicated settings, although there is advanced functionality and printing. 

Scanning/copying: The flatbed scanner is as easy as opening a top, laying the page you want to scan or copy face down, and either pushing a button on the interface or in the application. You can scan to various file formats as well. 

Printing: The great thing about printing with this printer, is that it gives you options on quality, number of copies, size, and paper type. 

Pros: This printer does everything a student or home user needs. This is simple to operate. It’s wireless, so it can be used by everyone on the WiFi network. You don’t have to hook it to a computer. It can be placed anywhere in the home that has a good WiFi connection. You can use HP Instant Ink with this printer. 

Cons: It’s not slow, but it’s not super fast either. 

Summary: It is a good all in one printing device that is great for home or school.",Badge: Tech Insider Network Member,,,,2,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=1,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-06-10,Kat777,5,4-5-star,Great basic printer,"This is a great basic printer. My son recently has gotten into drawing and coloring more. I wanted something easy to use and could connect to my phone easily to print things quickly. He loves those books that teach you step by step to draw and has had fun tracing various things. It's been easy to find random coloring pages for him that relate to his interests and print them to keep him busy throughout the day now that school is out. The scanner seems to work OK, we've been using it to scan some of his drawings and I'd eventually like to make a slideshow or some type of digital way for him to keep his designs longterm. I feel like this is easy enough for just about anyone to use and loved that I could complete setup from my phone and not have to rely on my computer for those steps. I'm interested to see how long it takes before we need refills but if you want easy this is a great basic printer. It's probably not meant for office use if you would need tons of copies but for a home printer it gets the job done.",Badge: Tech Insider Network Member,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=6,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-09-07,PatriciaM,5,4-5-star,Great deal,Cant believe i got this for $39.99 thanks bestbuy!!!,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,2024-09-21,US,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Best Buy,Canon PIXMA TS3520,2024-08-18,bestbuyboy,5,4-5-star,Great little printer!,Great little printer! Pick up this printer to use while on the road. Works like a charm!,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-2855e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6574145?variant=A&page=2,2024-09-21,US,,
