Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Rating_Label,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Orginal_Title,Orginal Title
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-17,Kugler Markus,5,4-5-star,Super ware,Everything great,,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,2024-09-21,Spain,Super ware,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-17,tourette k.,4,4-5-star,printer that works well,I had to change my printer. I never received the first one but Amazon did what was necessary for me to receive my printer. It works very well.;,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=four_star&pageNumber=5&sortBy=recent,2024-09-21,Spain,imprimante qui fonctionne bien,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-17,Maria Manuela Tavares,5,4-5-star,HP MULTI-PURPOSE PRINTERS,"I really liked this printer, it has several features. It is very light to transfer from desk to desk.",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,IMPRESSORAS HP MULTIFOÇÕES,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-17,Onkeldeen,1,1-2-3-star,Can only be set up with a new hand/WPS without documentation,"The printer looked great in the test reports. So I ordered it. Unpacked it, everything looked great. Set it up and connected it with the power cable. Now the setup odyssey began. The setup app wouldn't install on my phone. A Huawei P10 is probably not enough. So I would have had to buy a new phone with a newer Android. Expensive option for setting up a printer. OK, we tried using WPS as per the instructions as an alternative. Needless to say, the next few hours were marked by running to the ground floor router, setting it to WPS, then back up to the printer, turning it on at the computer (because after 90 seconds without entering WPS, every new attempt is invalid and the computer has to be restarted). There was no WPS ID to be found anywhere on the printer, there was nothing in the instructions but no information about WPS, and nothing was shown on the crappy display either. My anger grew with each attempt... The app on the computer sent me to a paid subscription for drivers... After hours, I had had enough of it. By now my hourly wage would have far exceeded the price of the printer. Packed up and sent to DHL. Tip: Don't send it to DHL on the same day. The return code is on Amazon, but that doesn't mean that DHL will accept it as a code. Conclusion: Contrary to the test reports, this printer is a failure. It has to be set up with a new Android, which makes you wonder what new functions you need to have in order to not be able to use it with a 4 or 5 year old phone.",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=2&sortBy=recent,2024-09-21,Spain,Nur mit neuem Hand einrichtbar/WPS ohne Doku,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-17,Marianne,1,1-2-3-star,It is not recommended!,"The device worked for 3 days without any problems. Installation was also quick. On the 4th day after switching it on, it suddenly couldn't find a network and couldn't connect. Hence the return.",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=2&sortBy=recent,2024-09-21,Spain,Zu Empfehlen ist es nicht!,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-17,Sandra,5,4-5-star,Very easy to use,Practical,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,Muy facil de usar,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-17,Amazon Kunde,1,1-2-3-star,"Keep it simple, just an advertising slogan.","Setup with Apple devices doesn't work. Keep it simple advertising is a joke. Unsuitable for Apple users, at least for me neither iPhone 14 nor MacBook Air want to make friends with this HP printer... Absolute setup struggle and hassle!",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=2&sortBy=recent,2024-09-21,Spain,"Keep it simple, nur eine Werbephrase.",
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-16,David Gauny,5,4-5-star,Surprisingly good,"The printer was easy to install. The print quality is very good for my needs and I am surprised how easy it is to print and scan. It doesn't matter whether you use a computer with Windows or Chrome or a smartphone with Android, it's no problem, and everything is wireless via WiFi, no matter which room you are in, it's super easy.",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,2024-09-21,Spain,Überraschend gut,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Cliente Amazon,2,1-2-3-star,Poor quality,"The printer is inexpensive, yes, don't expect anything out of this world, in terms of quality, functionality, and compatibility of white label cartridges.",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=two_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,Baja calidad,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Karelys S.,2,1-2-3-star,Very basic,The ink that came with it didn't last me even 10 copies.,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=two_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,Muy básica,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-16,Mohammed Alyasin,5,4-5-star,Gut,Gut,,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,2024-09-21,Spain,Gut,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-16,GabberEngel,5,4-5-star,OK for little printing,"I had a different model before (it was a few years old) which I found better, but this one does the job. It's more for printing a little",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,2024-09-21,Spain,Für wenig Drucken ok,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-16,Mymy la souris,4,4-5-star,Imprint HP 4200,"Quick installation on the portable application. On the other hand, installation on the computer with the pin code to put is not the same. Then installation on the computer after 45 minutes finally successful without this pin code. Several pages were printed with the pin information. I find the printer not very fast for a new one",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=four_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,Imprimante HP 4200,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Todo perfecto,5,4-5-star,GOOD PRINTER,"It arrived perfectly, and at the moment it works correctly.",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,BUENA IMPRESORA,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Roo I MacLeod,5,4-5-star,This printer is very good,My bien. Prints and copies as expected. Love it,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,My bien esta printer,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-15,Sunshine,4,4-5-star,Takes some getting used to,"I had an HP printer that was easy to use. The new one is not quite as easy. The print results are very good, even in color it prints perfectly. Setting it up with the app is OK, but I had problems inserting the cartridges. I had the same problem with my old printer. I belong to the older generation, maybe that's why. But the printer is recommended.",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=four_star&pageNumber=5&sortBy=recent,2024-09-21,Spain,Gewöhnungsbedürftig,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-15,Thomas Feigenspan,4,4-5-star,With insurance I would have to send the device back immediately.,"I like the compact device. The print image is clear and precise. The installation, well, I managed it. But: despite very good packaging, the device has defects on the housing and on the left paper stack holder. It's annoying, but I can't hope forever that the product will be undamaged and that the part will work. Regards, Thomas",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=four_star&pageNumber=5&sortBy=recent,2024-09-21,Spain,Mit Versicherung müsste ich das Gerät sofort zurücksenden.,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-15,Alex,5,4-5-star,Does what it should,"Prints reliably, was easy to install and is easy to use. The setup was also quick and easy",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,2024-09-21,Spain,Macht was er soll,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-15,lamon...............,1,1-2-3-star,It works terribly,I just changed the ink cartridges and it doesn't recognize them as original HP cartridges.,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,Que funciona fatal,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-14,Preventim,3,1-2-3-star,Printer,"Basic, unpretentious printer, not easy to install and where are the 3 free months of ink and paper???",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=three_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,Imprimante,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-14,simone v.,2,1-2-3-star,Mediocre,"The printer also works well, when you manage to connect it to the wifi network. It continually loses the connection, it takes 1 hour to print a page, it is a continuous on and off to be able to see the printer via its app.",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=two_star&pageNumber=2&sortBy=recent,2024-09-21,Spain,Mediocre,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-14,vives,5,4-5-star,printer,works very well and easy to use,,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,impresora,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-14,Kunde,5,4-5-star,Great device!,"Compact printer that does everything to my complete satisfaction. The lifespan of the cartridges supplied cannot yet be definitively assessed. According to the display, the color cartridge is already half empty after printing a single page. Perhaps the cartridges supplied are just for demonstration purposes. Otherwise, I am very satisfied.",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,2024-09-21,Spain,Gerät super!,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-13,Cliente Amazon,2,1-2-3-star,brain-twisting installation,I have installed dozens of printers but this was the most brainless I will start by saying that I still have win 7 probably forever however to install it you need to create an account with hp and you remain tied to it for the entire life of the printer it was written but I did not believe it was still in force after the sentences that had condemned hp to stop this policy to download the drivers various problems of failure to recognize the network password solved with the wifi function of the printer the scan part went quite quickly the print part did not find the drivers until the account was created in short the worst installation ever and yet I loved hp for simplicity what happened. I have 5 hp PCs at home I would not like to change brands regards giorgio gnata,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=two_star&pageNumber=2&sortBy=recent,2024-09-21,Spain,cervellotica istallazione,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-13,Gerd Meister,1,1-2-3-star,scrap,"I have used various HP printers and have always been very satisfied. So I have now decided to buy a small HP inkjet printer, which I have already regretted. At first I was shocked to read that you have to sign a SmartPrint contract, otherwise the printer won't work. I also bought a printer to use it. However, after 5 pages it stopped printing and I had to wait until HP sent me new printer cartridges. Every now and then the printer does what it's supposed to. The rest of the time I see error messages like ""no internet"" (but WiFi is active with strong transmission power) or ""paper jam"" (no paper jam can be detected). Then it simply doesn't print - without an error message. Then at night it suddenly starts printing. I'm going to get another printer and throw this one away!",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=2&sortBy=recent,2024-09-21,Spain,Schrott,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-13,Jocelit,3,1-2-3-star,Nice design but expensive,"As for the design, it is very nice. Quick and easy installation, it is also very convenient to have the app on your mobile and be able to print from there. It prints quickly and with good quality. What I see is that it uses more ink than my previous printer. Hence my score.",,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=three_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,Bonito diseño pero costosa,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-13,Grit.R,3,1-2-3-star,Extremely slow,"Unfortunately, you can't return the printer after 14 days, which is a shame. It's so slow, I can't recommend it. My Canon printer, on the other hand, prints at least 4 times as fast.",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=three_star&pageNumber=2&sortBy=recent,2024-09-21,Spain,Extrem langsam,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-13,Kai,5,4-5-star,Print from mobile,Print from your mobile phone from anywhere,,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,Imprime desde el móvil,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,2024-09-12,Michael Höft,1,1-2-3-star,HPDeskJet4220e,The deadline was met. No power cable was included. No installation help was included. No operating instructions.,,Compra verificada,,Diseño: NuevaNombre de estilo: Con alimentador automático,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=2&sortBy=recent,2024-09-21,Spain,HPDeskJet4220e,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-12,Francesc,5,4-5-star,Nice printer,"It works perfectly, but configuring it is not suitable for people who have no idea, everything goes via wifi. It has a connector but I have not used it, it is not necessary. It prints very well. The ink is expensive, like all of them, but since I print very little, it will surely expire sooner.",,Compra verificada,,Diseño: NuevaNombre de estilo: Sin alimentador automático,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,2024-09-21,Spain,Bonita impresora,
